Series Name,"Country Name","Time","Value"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2009","42.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2016","3.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Maldivas","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1994","97.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2001","95.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2006","92.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2009","95"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malí","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2006","0.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2007","1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2008","0.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2009","0.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2010","0.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2011","0.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2012","0.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2013","0.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2014","0.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2015","0.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2016","0.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2017","0.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Malta","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Islas Marshall","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1993","88.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1995","78.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2000","74.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2004","75"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2008","64.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2014","58.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauritania","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2006","21.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2012","17.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2017","12.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Mauricio","2020",".."
