Country,Disease,Indicator,Year,Gender,Value
Philippines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,61.2 [46.84-73.85]
Philippines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,68.49 [51.73-83.24]
Philippines,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,55.04 [41.87-66.21]
Poland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,7.83 [4.38-11.86]
Poland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.39 [4.69-12.71]
Poland,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.31 [4.09-11.07]
Poland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.8 [2.13-5.75]
Poland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.44 [3.04-8.24]
Poland,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.69 [1.51-4.08]
Portugal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.33 [1.09-12.27]
Portugal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.48 [1.12-12.61]
Portugal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.2 [1.06-11.97]
Portugal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.62 [0.33-3.74]
Portugal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.11 [0.43-4.86]
Portugal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.28 [0.26-2.96]
Qatar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.2 [0.95-1.47]
Qatar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.21 [0.96-1.48]
Qatar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.17 [0.92-1.43]
Qatar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.15 [3.29-5.07]
Qatar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.28 [3.39-5.23]
Qatar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.81 [3.02-4.67]
Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.64 [4.94-13.8]
Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.49 [4.89-13.36]
Republic of Korea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.79 [4.99-14.25]
Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.9 [2.8-7.83]
Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.77 [3.9-10.66]
Republic of Korea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.74 [2.12-6.07]
Republic of Moldova,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.94 [2.82-10.06]
Republic of Moldova,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.87 [4.24-15.11]
Republic of Moldova,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.23 [1.52-5.51]
Republic of Moldova,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.21 [2.47-8.82]
Republic of Moldova,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.04 [3.84-13.71]
Republic of Moldova,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.87 [1.35-4.89]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.95 [2.22-3.64]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.16 [2.35-3.92]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.75 [2.07-3.39]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.45 [1.84-3.02]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.82 [2.1-3.5]
The former Yugoslav Republic of Macedonia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.14 [1.61-2.64]
Romania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.82 [3.78-16.7]
Romania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.32 [4.43-19.65]
Romania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.42 [3.14-14.05]
Romania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.65 [2.42-10.7]
Romania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.38 [3.17-14.04]
Romania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.23 [1.79-8.02]
Russian Federation,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.37 [1.64-5.51]
Russian Federation,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.16 [2.5-8.47]
Russian Federation,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.82 [0.89-3]
Russian Federation,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.45 [1.19-4]
Russian Federation,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.16 [2.01-6.82]
Russian Federation,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.16 [0.57-1.91]
Rwanda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,31.57 [26.84-35.22]
Rwanda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,32.84 [27.84-36.91]
Rwanda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,30.34 [25.84-33.75]
Rwanda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,52.5 [44.64-58.58]
Rwanda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,56.21 [47.64-63.17]
Rwanda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,49.25 [41.94-54.78]
Saint Lucia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.24 [3.89-8.92]
Saint Lucia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.2 [3.85-8.87]
Saint Lucia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.29 [3.96-8.94]
